NumPy API,,,,,,
subtract,"subtract(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Subtract arguments, element-wise. Parameters ---------- x1, x2 : array_like",Computation/Transformation,zipmap,,,
sum,"Sum of array elements over a given axis. Parameters ---------- a : array_like     Elements to sum. axis : None or int or tuple of ints, optional     Axis or axes along which a sum is performed.  The d",Computation/Transformation,reduce,,,
swapaxes,Interchange two axes of an array. Parameters ---------- a : array_like     Input array. axis1 : int     First axis. axis2 : int     Second axis. Returns ------- a_swapped : ndarray     For NumPy >= 1.,Indexing/Subsetting,reshape,,,
sys,This module provides access to some objects used or maintained by the interpreter and to functions that interact strongly with the interpreter. Dynamic objects: argv -- command line arguments; argv[0],Other,other,,,
take,"Take elements from an array along an axis. When axis is not None, this function does the same thing as ""fancy"" indexing (indexing arrays using arrays); however, it can be easier to use if you need ele",Indexing/Subsetting,index,,,
tan,"tan(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Compute tangent element-wise. Equivalent to ``np.sin(x)/np.cos(x)`` element-wise. Parame",Computation/Transformation,map,,,
tanh,"tanh(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Compute hyperbolic tangent element-wise. Equivalent to ``np.sinh(x)/np.cosh(x)`` or ``-",Computation/Transformation,map,,,
tensordot,"Compute tensor dot product along specified axes for arrays >= 1-D. Given two tensors (arrays of dimension greater than or equal to one), `a` and `b`, and an array_like object containing two array_like",Computation/Transformation,,,,
test,"Run tests for module using nose. Parameters ---------- label : {'fast', 'full', '', attribute identifier}, optional     Identifies the tests to run. This can be a string to pass to     the nosetests e",Other,other,,,
testing,"Common test support for all numpy test scripts. This single module should provide all the common functionality for numpy tests in a single location, so that test scripts can just import it and work ri",Other,other,,,
tile,"Construct an array by repeating A the number of times given by reps. If `reps` has length ``d``, the result will have dimension of ``max(d, A.ndim)``. If ``A.ndim < d``, `A` is promoted to be d-dimens",Creation/Reading,combine/split,,,
timedelta64,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
trace,"Return the sum along diagonals of the array. If `a` is 2-D, the sum along its diagonal with the given offset is returned, i.e., the sum of elements ``a[i,i+offset]`` for all i. If `a` has more than tw",Computation/Transformation,,,,
tracemalloc_domain,"int(x=0) -> integer int(x, base=10) -> integer Convert a number or string to an integer, or return 0 if no arguments are given.  If x is a number, return x.__int__().  For floating point numbers, this",Other,other,,,
transpose,"Permute the dimensions of an array. Parameters ---------- a : array_like     Input array. axes : list of ints, optional     By default, reverse the dimensions, otherwise permute the axes     according",Indexing/Subsetting,reshape,,,
trapz,"Integrate along the given axis using the composite trapezoidal rule. Integrate `y` (`x`) along given axis. Parameters ---------- y : array_like     Input array to integrate. x : array_like, optional",Computation/Transformation,reduce,,,
tri,"An array with ones at and below the given diagonal and zeros elsewhere. Parameters ---------- N : int     Number of rows in the array. M : int, optional     Number of columns in the array.     By defa",Creation/Reading,function,,,
tril,"Lower triangle of an array. Return a copy of an array with elements above the `k`-th diagonal zeroed. Parameters ---------- m : array_like, shape (M, N)     Input array. k : int, optional     Diagonal",Indexing/Subsetting,index,,,
tril_indices,"Return the indices for the lower-triangle of an (n, m) array. Parameters ---------- n : int     The row dimension of the arrays for which the returned     indices will be valid. k : int, optional",Indexing/Subsetting,index,,,
tril_indices_from,Return the indices for the lower-triangle of arr. See `tril_indices` for full details. Parameters ---------- arr : array_like     The indices will be valid for square arrays whose dimensions are     t,Indexing/Subsetting,index,,,
trim_zeros,"Trim the leading and/or trailing zeros from a 1-D array or sequence. Parameters ---------- filt : 1-D array or sequence     Input array. trim : str, optional     A string with 'f' representing trim fr",Creation/Reading,combine/split,,,
triu,Upper triangle of an array. Return a copy of a matrix with the elements below the `k`-th diagonal zeroed. Please refer to the documentation for `tril` for further details. See Also -------- tril : low,Indexing/Subsetting,index,,,
triu_indices,"Return the indices for the upper-triangle of an (n, m) array. Parameters ---------- n : int     The size of the arrays for which the returned indices will     be valid. k : int, optional     Diagonal",Indexing/Subsetting,index,,,
triu_indices_from,"Return the indices for the upper-triangle of arr. See `triu_indices` for full details. Parameters ---------- arr : ndarray, shape(N, N)     The indices will be valid for square arrays. k : int, option",Indexing/Subsetting,index,,,
true_divide,"true_divide(x1, x2, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Returns a true division of the inputs, element-wise. Instead of the Python",Computation/Transformation,zipmap,,,
trunc,"trunc(x, /, out=None, *, where=True, casting='same_kind', order='K', dtype=None, subok=True[, signature, extobj]) Return the truncated value of the input, element-wise. The truncated value of the scal",Computation/Transformation,map,,,
typeDict,"dict() -> new empty dictionary dict(mapping) -> new dictionary initialized from a mapping object's     (key, value) pairs dict(iterable) -> new dictionary initialized as if via:     d = {}     for k,",Creation/Reading,from type,,,
typeNA,"dict() -> new empty dictionary dict(mapping) -> new dictionary initialized from a mapping object's     (key, value) pairs dict(iterable) -> new dictionary initialized as if via:     d = {}     for k,",Creation/Reading,from type,,,
typecodes,"dict() -> new empty dictionary dict(mapping) -> new dictionary initialized from a mapping object's     (key, value) pairs dict(iterable) -> new dictionary initialized as if via:     d = {}     for k,",Creation/Reading,from type,,,
typename,"Return a description for the given data type code. Parameters ---------- char : str     Data type code. Returns ------- out : str     Description of the input data type code. See Also -------- dtype,",Reporting/Output,to string,,,
ubyte,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
ufunc,"Functions that operate element by element on whole arrays. To see the documentation for a specific ufunc, use `info`.  For example, ``np.info(np.sin)``.  Because ufuncs are written in C (for speed) an",Other,other,,,
uint,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
uint0,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
uint16,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
uint32,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
uint64,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
uint8,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
uintc,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
uintp,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
ulonglong,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
unicode,"str(object='') -> str str(bytes_or_buffer[, encoding[, errors]]) -> str Create a new string object from the given object. If encoding or errors is specified, then the object must expose a data buffer",Creation/Reading,from type,,,
unicode_,"str(object='') -> str str(bytes_or_buffer[, encoding[, errors]]) -> str Create a new string object from the given object. If encoding or errors is specified, then the object must expose a data buffer",Creation/Reading,from type,,,
union1d,"Find the union of two arrays. Return the unique, sorted array of values that are in either of the two input arrays. Parameters ---------- ar1, ar2 : array_like     Input arrays. They are flattened if",Computation/Transformation,zipreduce,,,
unique,Find the unique elements of an array. Returns the sorted unique elements of an array. There are three optional outputs in addition to the unique elements: the indices of the input array that give the,Computation/Transformation,reduce,,,
unpackbits,"unpackbits(myarray, axis=None) Unpacks elements of a uint8 array into a binary-valued output array. Each element of `myarray` represents a bit-field that should be unpacked into a binary-valued output",Computation/Transformation,map,,,
unravel_index,"unravel_index(indices, dims, order='C') Converts a flat index or array of flat indices into a tuple of coordinate arrays. Parameters ---------- indices : array_like     An integer array whose elements",Indexing/Subsetting,index,,,
unsignedinteger,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
unwrap,Unwrap by changing deltas between values to 2*pi complement. Unwrap radian phase `p` by changing absolute jumps greater than `discont` to their 2*pi complement along the given axis. Parameters -------,Computation/Transformation,map,,,
ushort,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
vander,"Generate a Vandermonde matrix. The columns of the output matrix are powers of the input vector. The order of the powers is determined by the `increasing` boolean argument. Specifically, when `increasi",Creation/Reading,function,,,
var,"Compute the variance along the specified axis. Returns the variance of the array elements, a measure of the spread of a distribution.  The variance is computed for the flattened array by default, othe",Computation/Transformation,reduce,,,
vdot,"vdot(a, b) Return the dot product of two vectors. The vdot(`a`, `b`) function handles complex numbers differently than dot(`a`, `b`).  If the first argument is complex the complex conjugate of the fir",Computation/Transformation,,,,
vectorize,"vectorize(pyfunc, otypes=None, doc=None, excluded=None, cache=False,           signature=None) Generalized function class. Define a vectorized function which takes a nested sequence of objects or nump",Other,other,,,
version,?,Other,other,,,
void,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
void0,"Base class for numpy scalar types. Class from which most (all?) numpy scalar types are derived.  For consistency, exposes the same API as `ndarray`, despite many consequent attributes being either ""ge",Creation/Reading,from type,,,
vsplit,"Split an array into multiple sub-arrays vertically (row-wise). Please refer to the ``split`` documentation.  ``vsplit`` is equivalent to ``split`` with `axis=0` (default), the array is always split al",Creation/Reading,combine/split,,,
vstack,"Stack arrays in sequence vertically (row wise). This is equivalent to concatenation along the first axis after 1-D arrays of shape `(N,)` have been reshaped to `(1,N)`. Rebuilds arrays divided by `vsp",Creation/Reading,combine/split,,,
warnings,Python part of the warnings subsystem.,Other,other,,,
where,"where(condition, [x, y]) Return elements, either from `x` or `y`, depending on `condition`. If only `condition` is given, return ``condition.nonzero()``. Parameters ---------- condition : array_like,",Indexing/Subsetting,index,,,
who,Print the NumPy arrays in the given dictionary. If there is no dictionary passed in or `vardict` is None then returns NumPy arrays in the globals() dictionary (all NumPy arrays in the namespace). Para,Other,other,,,
zeros,"zeros(shape, dtype=float, order='C') Return a new array of given shape and type, filled with zeros. Parameters ---------- shape : int or sequence of ints     Shape of the new array, e.g., ``(2, 3)`` o",Creation/Reading,function,,,
zeros_like,Return an array of zeros with the same shape and type as a given array. Parameters ---------- a : array_like     The shape and data-type of `a` define these same attributes of     the returned array.,Creation/Reading,function,,,
,,,,,,
,,,,,,
,226,Computation/Transformation,,,33,
,170,Creation/Reading,,,7,
,22,Reporting/Output,,,6,
,38,Indexing/Subsetting,,,12,
,21,MetaData/Attributes,,,11,
,68,Other,,,2,
